价格,面积,编号,户型,楼层,位置1,位置2,小区,地铁,每平米价格
1810.0,14.0,25741-D,5室2卫,6/6层,通州区,通州北关,永顺南里1号院,地铁：距6号线通州北关站850米,129.28571428571428
1480.0,12.0,31384-A,4室1卫,7/10层,房山区,良乡大学城,五矿铭品,地铁：距房山线良乡大学城站1250米,123.33333333333333
2720.0,18.0,3098-B,3室1卫,4/6层,朝阳区,欢乐谷景区,金蝉北里,地铁：距7号线欢乐谷景区站550米,151.11111111111111
1900.0,13.0,30505-B,3室1卫,32/37层,通州区,通运门,京贸国际城西区,地铁：距6号线通运门站2000米,146.15384615384616
2070.0,8.0,36889-D,4室1卫,17/18层,大兴区,亦庄桥,中信新城东区,地铁：距亦庄线荣京东街站2500米,258.75
1460.0,13.0,47826-B,6室2卫,5/7层,通州区,通运门,新潮嘉园二期,地铁：距6号线通运门站4150米,112.3076923076923
2790.0,12.0,37-B,3室1卫,9/9层,朝阳区,四惠,通惠家园惠泽园,"地铁：距1号线,八通线四惠站350米",232.5
2290.0,11.0,64226-B,5室1卫,3/6层,大兴区,亦庄桥,星岛假日,地铁：距亦庄线亦庄桥站200米,208.1818181818182
1920.0,14.0,66481-A,2室1卫,5/5层,大兴区,黄村西大街,黄村西里,地铁：距4号线大兴线黄村西大街站500米,137.14285714285714
1670.0,10.0,68358-B,3室1卫,18/18层,顺义区,石门,怡馨家园,地铁：距15号线石门站1250米,167.0
2610.0,9.0,75362-A,2室1卫,4/5层,石景山区,八宝山,鲁谷74号院,地铁：距1号线八宝山站800米,290.0
2160.0,6.0,8520-C,3室1卫,5/6层,朝阳区,北工大西门,农光南路,地铁：距14号线东段北工大西门站600米,360.0
1930.0,8.0,8531-D,4室1卫,9/27层,通州区,次渠南,次渠锦园北区,地铁：距亦庄线次渠南站350米,241.25
4400.0,21.0,127239-A,3室1卫,16/26层,海淀区,五棵松,今日家园,地铁：距1号线五棵松站900米,209.52380952380952
5250.0,26.0,127700-A,1室1卫,15/23层,丰台区,蒲黄榆,gogo新世代,"地铁：距5号线,14号线东段蒲黄榆站100米",201.92307692307693
6290.0,43.0,129295-A,1室1卫,6/18层,朝阳区,太阳宫,曙光里,"地铁：距10号线,17号线太阳宫站650米",146.27906976744185
7940.0,89.0,147346-A,2室1卫,18/22层,朝阳区,立水桥,北京北,"地铁：距13号线,5号线立水桥站500米",89.21348314606742
1960.0,11.0,147974-B,2室1卫,7/9层,通州区,梨园,格兰晴天,地铁：距八通线梨园站750米,178.1818181818182
2710.0,13.0,13827-B,3室1卫,10/16层,丰台区,公益西桥,枫竹苑二区,地铁：距4号线大兴线公益西桥站350米,208.46153846153845
2040.0,9.0,17811-A,3室1卫,12/16层,顺义区,花梨坎,枫泉花园,地铁：距15号线花梨坎站700米,226.66666666666666
2210.0,8.0,2160-C,3室1卫,10/11层,丰台区,新宫,德鑫嘉园三期,"地铁：距4号线大兴线,19号线新宫站850米",276.25
2030.0,8.0,2247-A,3室1卫,9/15层,丰台区,新宫,德鑫嘉园三期,"地铁：距4号线大兴线,19号线新宫站850米",253.75
1850.0,11.0,23604-C,3室1卫,14/17层,大兴区,清源路,马赛公馆,地铁：距4号线大兴线清源路站1550米,168.1818181818182
2050.0,9.0,27453-B,2室1卫,6/6层,石景山区,杨庄,天翔社区北区,地铁：距1号线古城站1200米,227.77777777777777
2560.0,10.0,3349-B,5室1卫,3/28层,朝阳区,十里堡,十里堡甲3号院城市广场,地铁：距6号线十里堡站900米,256.0
1390.0,8.0,36157-C,4室1卫,2/16层,房山区,良乡大学城西,绿湾星苑,地铁：距房山线良乡大学城西站850米,173.75
2450.0,11.0,3520-B,3室1卫,1/15层,朝阳区,青年路,金隅泰和园,地铁：距6号线青年路站1250米,222.72727272727272
1760.0,10.0,43660-C,3室1卫,4/12层,通州区,物资学院路,翠福园,地铁：距6号线物资学院路站2350米,176.0
2340.0,10.0,45310-B,3室1卫,13/21层,朝阳区,北岗子,坝鑫家园,"地铁：距12号线,平谷线北岗子站850米",234.0
2510.0,10.0,5194-B,4室1卫,16/25层,朝阳区,立水桥,世华泊郡,"地铁：距13号线,5号线立水桥站1050米",251.0
2700.0,14.0,5234-A,3室1卫,28/28层,朝阳区,传媒大学,北花园小区,地铁：距八通线传媒大学站600米,192.85714285714286
1770.0,9.0,62235-B,4室1卫,1/7层,通州区,物资学院路,富河园,地铁：距6号线物资学院路站1250米,196.66666666666666
3770.0,18.0,64605-A,2室1卫,3/5层,朝阳区,望京西,南湖渠西里,"地铁：距13号线,15号线望京西站650米",209.44444444444446
2270.0,20.0,71707-C,3室1卫,4/6层,丰台区,东高地,西洼地,地铁：距8号线南段东高地站250米,113.5
1750.0,12.0,72084-A,4室1卫,5/6层,通州区,九棵树,翠屏南里,地铁：距八通线果园站1100米,145.83333333333334
1510.0,11.0,74225-C,3室1卫,4/6层,通州区,通州北关,东潞苑,地铁：距6号线通州北关站2350米,137.27272727272728
1860.0,9.0,75276-C,3室1卫,3/6层,丰台区,火箭万源,清和园,地铁：距8号线南段火箭万源站1450米,206.66666666666666
2440.0,10.0,8262-B,3室1卫,9/28层,朝阳区,传媒大学,北花园小区,地铁：距八通线传媒大学站600米,244.0
1890.0,12.0,115825-B,3室1卫,9/28层,通州区,土桥,华远铭悦,地铁：距八通线土桥站950米,157.5
1680.0,10.0,123301-C,3室1卫,1/5层,通州区,同济南路,神龙金桥,地铁：距亦庄线同济南路站2650米,168.0
1710.0,8.0,125628-B,2室1卫,2/5层,通州区,果园,京洲园,地铁：距八通线果园站1700米,213.75
2060.0,7.0,1609-C,4室1卫,6/29层,朝阳区,高碑店,金隅汇星苑,地铁：距6号线青年路站1450米,294.2857142857143
2910.0,15.0,19933-C,3室1卫,5/23层,丰台区,六里桥东,华源一里,地铁：距9号线六里桥东站650米,194.0
2300.0,13.0,20066-A,4室1卫,17/24层,丰台区,樊羊路,花香东苑,地铁：距房山线樊羊路站450米,176.92307692307693
2070.0,8.0,2175-C,3室1卫,5/17层,丰台区,新宫,德鑫嘉园三期,"地铁：距4号线大兴线,19号线新宫站850米",258.75
1500.0,9.0,21417-D,4室1卫,16/28层,通州区,通州北关,富力惠兰美居,地铁：距6号线通州北关站3100米,166.66666666666666
1380.0,12.0,29319-C,3室1卫,2/6层,房山区,篱笆房,碧桂园A区,地铁：,115.0
2130.0,10.0,32088-A,3室1卫,14/18层,朝阳区,管庄,管庄新村,地铁：距八通线管庄站600米,213.0
1990.0,10.0,28223-A,4室1卫,13/15层,朝阳区,平房村,金泽家园A区,地铁：距3号线平房村站1500米,199.0
1750.0,10.0,50405-C,3室1卫,2/6层,顺义区,南法信,华英园（顺义）,地铁：距15号线南法信站800米,175.0
4270.0,46.0,52562-A,1室1卫,12/24层,大兴区,西红门,鸿坤理想城八期,地铁：距4号线大兴线西红门站1250米,92.82608695652173
2580.0,14.0,5660-B,3室1卫,1/16层,丰台区,分钟寺,四方景园四区,地铁：距10号线分钟寺站1150米,184.28571428571428
2050.0,9.0,63301-B,3室1卫,10/20层,石景山区,八角游乐园,八角南里,地铁：距1号线八角游乐园站800米,227.77777777777777
1920.0,8.0,75121-A,4室1卫,22/29层,通州区,次渠南,次渠锦园北区,地铁：距亦庄线次渠南站350米,240.0
2240.0,12.0,8502-A,3室1卫,9/11层,朝阳区,孙河,康营小区32区,地铁：距15号线孙河站1350米,186.66666666666666
2680.0,18.0,151589-A,2室1卫,3/6层,石景山区,八宝山,永乐东区,地铁：距1号线八宝山站700米,148.88888888888889
3280.0,18.0,154158-B,2室1卫,5/6层,丰台区,马家堡,翠林二里,地铁：距4号线大兴线马家堡站750米,182.22222222222223
4650.0,42.0,21041-A,1室1卫,2/5层,昌平区,龙泽,龙兴园西区,地铁：距13号线龙泽站1950米,110.71428571428571
2120.0,9.0,2195-D,4室1卫,9/18层,昌平区,回龙观东大街,紫金新干线四期,地铁：距8号线回龙观东大街站1400米,235.55555555555554
2090.0,9.0,19768-A,4室1卫,9/29层,丰台区,樊羊路,花香东苑,地铁：距房山线樊羊路站450米,232.22222222222223
1490.0,8.0,33067-A,3室1卫,4/6层,通州区,九棵树,西营前街,地铁：距6号线北运河西站1900米,186.25
2230.0,9.0,33721-C,4室1卫,2/27层,朝阳区,常营,富力阳光美园,地铁：距6号线常营站650米,247.77777777777777
2390.0,10.0,46618-C,3室1卫,4/6层,丰台区,丰台南路,华林家园,地铁：距9号线丰台南路站100米,239.0
3220.0,14.0,49920-A,4室1卫,4/11层,西城区,木樨地,白云观北里,地铁：距1号线木樨地站1100米,230.0
7440.0,83.0,52231-A,2室1卫,13/24层,朝阳区,黄渠,泰福苑三区,地铁：距6号线黄渠站500米,89.63855421686748
2550.0,16.0,54511-B,3室1卫,5/6层,丰台区,丰台科技园,富锦嘉园一区,地铁：距9号线丰台科技园站1050米,159.375
2180.0,9.0,57370-D,4室1卫,12/18层,昌平区,回龙观东大街,紫金新干线四期,地铁：距8号线回龙观东大街站1400米,242.22222222222223
2930.0,14.0,58022-B,2室1卫,4/6层,昌平区,霍营,蓝天园,"地铁：距8号线,13号线霍营站800米",209.28571428571428
3230.0,9.0,59098-B,4室1卫,8/23层,朝阳区,三元桥,国际港,"地铁：距10号线,12号线,机场线三元桥站300米",358.8888888888889
4260.0,46.0,63665-A,1室1卫,5/6层,朝阳区,东坝中街,康静里,地铁：距14号线东段将台站3750米,92.6086956521739
2200.0,10.0,64970-C,3室1卫,3/6层,朝阳区,黄渠,常营民族家园CDF区,地铁：距6号线黄渠站750米,220.0
2440.0,13.0,68639-A,3室1卫,5/6层,朝阳区,黄渠,常营民族家园G区,地铁：距6号线黄渠站1000米,187.69230769230768
1360.0,10.0,71859-B,4室1卫,5/9层,房山区,良乡大学城北,金地朗悦悦园,地铁：距房山线良乡大学城北站950米,136.0
2480.0,9.0,77495-D,4室1卫,4/22层,丰台区,刘家窑,正邦嘉园,地铁：距5号线刘家窑站300米,275.55555555555554
2340.0,12.0,8711-A,3室1卫,6/6层,朝阳区,黄渠,常营民族家园G区,地铁：距6号线黄渠站1000米,195.0
2600.0,10.0,847-A,3室1卫,14/21层,丰台区,宋家庄,顶秀金瑞,"地铁：距5号线,10号线,亦庄线宋家庄站650米",260.0
2370.0,10.0,8738-C,4室1卫,5/27层,丰台区,方庄,芳星园三区,地铁：距14号线东段方庄站650米,237.0
2050.0,9.0,121494-A,3室1卫,12/30层,朝阳区,管庄,北京新天地,地铁：距八通线管庄站750米,227.77777777777777
2650.0,12.0,11096-A,3室1卫,2/5层,昌平区,回龙观,南店新村,地铁：距8号线育新站1100米,220.83333333333334
2400.0,9.0,134944-B,3室1卫,26/28层,丰台区,大井,丰体时代花园,地铁：距14号线西段大井站400米,266.6666666666667
6080.0,57.0,136445-A,2室1卫,3/6层,西城区,达官营,车站东街15号院,"地铁：距7号线,16号线达官营站1200米",106.66666666666667
2340.0,11.0,12892-C,3室1卫,2/16层,丰台区,草桥,玉芳园,"地铁：距10号线,大兴机场线草桥站650米",212.72727272727272
2580.0,15.0,1407-B,3室1卫,4/6层,朝阳区,黄渠,常营民族家园N区,地铁：距6号线黄渠站400米,172.0
1950.0,12.0,16239-A,4室1卫,3/6层,大兴区,黄村火车站,车站中里,地铁：距4号线大兴线黄村火车站站250米,162.5
2550.0,12.0,15963-A,3室1卫,5/19层,朝阳区,星火,姚家园东里8号院,"地铁：距3号线,20号线星火站800米",212.5
2260.0,12.0,2697-B,3室1卫,4/28层,通州区,物资学院路,新建村小区,地铁：距6号线物资学院路站550米,188.33333333333334
1320.0,7.0,29529-A,3室1卫,3/6层,顺义区,俸伯,滨河小区,地铁：距15号线俸伯站1600米,188.57142857142858
1520.0,11.0,32634-C,3室1卫,1/6层,顺义区,顺义,石园北区,地铁：距15号线顺义站1950米,138.1818181818182
1440.0,15.0,33422-D,4室1卫,5/6层,房山区,篱笆房,碧桂园温泉小区二区,地铁：距房山线篱笆房站1700米,96.0
1720.0,12.0,31173-C,3室1卫,6/6层,通州区,九棵树,翠屏南里,地铁：距八通线果园站1100米,143.33333333333334
2490.0,10.0,34943-A,2室1卫,4/6层,朝阳区,褡裢坡,定福庄北里1号院,地铁：距6号线褡裢坡站550米,249.0
2650.0,13.0,35370-C,3室1卫,17/19层,昌平区,朱辛庄,TBD万科天地,"地铁：距昌平线,8号线朱辛庄站200米",203.84615384615384
2890.0,11.0,34977-C,3室1卫,14/18层,丰台区,马家堡,丰开苑,地铁：距4号线大兴线马家堡站400米,262.72727272727275
3020.0,16.0,55156-A,3室1卫,6/18层,朝阳区,百子湾,百子湾家园-A区,地铁：距7号线百子湾站1250米,188.75
2180.0,12.0,56614-A,3室1卫,3/3层,朝阳区,双桥,周井大院,地铁：距八通线双桥站550米,181.66666666666666
2560.0,10.0,64473-C,3室1卫,19/20层,朝阳区,成寿寺,小红门路65号院,地铁：,256.0
1550.0,11.0,71571-B,3室1卫,5/6层,顺义区,顺义,胜利小区,地铁：距15号线顺义站700米,140.9090909090909
2810.0,8.0,7728-A,3室1卫,1/6层,朝阳区,大望路,西大望路12号院,"地铁：距1号线,14号线东段大望路站300米",351.25
3080.0,10.0,7728-C,3室1卫,1/6层,朝阳区,大望路,西大望路12号院,"地铁：距1号线,14号线东段大望路站300米",308.0
2880.0,13.0,8763-B,4室1卫,8/23层,丰台区,角门西,明日嘉园,"地铁：距10号线,4号线大兴线角门西站450米",221.53846153846155
2580.0,12.0,8763-D,4室1卫,8/23层,丰台区,角门西,明日嘉园,"地铁：距10号线,4号线大兴线角门西站450米",215.0
3210.0,22.0,138425-A,2室1卫,4/18层,西城区,达官营,车站西街17号院,"地铁：距7号线,16号线达官营站1300米",145.9090909090909
1970.0,12.0,145869-B,3室1卫,1/6层,通州区,次渠,府东苑,"地铁：距亦庄线,17号线次渠站1150米",164.16666666666666
11590.0,88.0,150533-A,2室1卫,14/29层,朝阳区,朝阳公园,丽水嘉园,"地铁：距3号线,14号线东段朝阳公园站400米",131.70454545454547
5900.0,48.0,153837-A,1室1卫,7/14层,朝阳区,百子湾,沿海赛洛城,地铁：距7号线百子湾站650米,122.91666666666667
1960.0,15.0,154887-B,3室1卫,14/28层,通州区,土桥,华远铭悦,地铁：距八通线土桥站950米,130.66666666666666
2540.0,10.0,1591-A,4室1卫,7/10层,昌平区,生命科学园,领秀慧谷D区,地铁：距昌平线生命科学园站700米,254.0
1480.0,8.0,20130-A,4室1卫,10/22层,通州区,通州北关,富力惠兰美居,地铁：距6号线通州北关站3100米,185.0
1660.0,14.0,22120-B,3室1卫,1/6层,顺义区,石门,澜西园,地铁：距15号线石门站2200米,118.57142857142857
2380.0,11.0,2139-C,3室1卫,15/18层,朝阳区,星火,姚家园东里8号院,"地铁：距3号线,20号线星火站800米",216.36363636363637
2080.0,8.0,2349-C,3室1卫,7/15层,丰台区,新宫,德鑫嘉园三期,"地铁：距4号线大兴线,19号线新宫站850米",260.0
2910.0,11.0,25320-A,3室1卫,1/28层,海淀区,西二旗,回龙观新村中区,"地铁：距13号线,昌平线西二旗站1100米",264.54545454545456
2380.0,12.0,29732-A,2室1卫,12/14层,朝阳区,东坝中街,金泽家园C区,地铁：距6号线褡裢坡站3950米,198.33333333333334
1520.0,7.0,30682-D,4室1卫,18/21层,丰台区,张郭庄,红山郡,地铁：距14号线西段张郭庄站1750米,217.14285714285714
2340.0,7.0,31809-A,3室1卫,1/5层,朝阳区,十里堡,八里庄东里,地铁：距6号线十里堡站600米,334.2857142857143
2360.0,13.0,32942-A,4室2卫,6/6层,大兴区,亦庄桥,富源里,地铁：距亦庄线亦庄桥站350米,181.53846153846155
2890.0,22.0,46459-A,2室1卫,5/6层,昌平区,龙泽,二拨子新村西区,地铁：距13号线龙泽站1950米,131.36363636363637
6530.0,35.0,46230-A,1室1卫,1/14层,朝阳区,双井,东三环南路,"地铁：距7号线,10号线双井站500米",186.57142857142858
2480.0,13.0,44041-C,3室1卫,3/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米,190.76923076923077
1460.0,11.0,47964-C,4室1卫,2/6层,房山区,良乡大学城西,鸿顺园东区,地铁：距房山线良乡大学城西站350米,132.72727272727272
2350.0,9.0,48548-B,3室1卫,11/14层,丰台区,角门东,福海小区,地铁：距10号线角门东站400米,261.1111111111111
1910.0,13.0,54672-B,4室1卫,3/6层,顺义区,花梨坎,三山新新家园,地铁：距15号线花梨坎站2100米,146.92307692307693
1820.0,8.0,54505-D,4室1卫,2/21层,朝阳区,平房村,金隅景和园(朝新嘉园东里7区),地铁：距6号线褡裢坡站3150米,227.5
1850.0,17.0,55775-A,3室1卫,5/6层,通州区,通州北关,潞苑嘉园,地铁：距6号线通州北关站2050米,108.82352941176471
1820.0,13.0,55795-B,2室1卫,4/16层,房山区,良乡南关,嘉瑞通小区,地铁：距房山线良乡南关站150米,140.0
2630.0,17.0,58129-C,3室1卫,2/6层,朝阳区,黄渠,常营民族家园CDF区,地铁：距6号线黄渠站750米,154.7058823529412
2380.0,9.0,62211-C,3室1卫,8/27层,朝阳区,褡裢坡,泰福苑二区,地铁：距6号线褡裢坡站700米,264.44444444444446
2540.0,12.0,68720-B,3室1卫,18/24层,丰台区,马家堡,玺萌丽苑,地铁：距4号线大兴线马家堡站650米,211.66666666666666
2420.0,10.0,74247-A,4室1卫,13/18层,朝阳区,潘家园,潘家园东里,地铁：距10号线潘家园站700米,242.0
2130.0,8.0,7823-A,3室1卫,5/6层,东城区,广渠门外,建木小区,"地铁：距7号线,17号线广渠门外站300米",266.25
1450.0,10.0,79784-D,4室1卫,2/6层,顺义区,顺义,裕龙四区,地铁：距15号线顺义站1550米,145.0
2110.0,10.0,8428-C,4室1卫,12/19层,顺义区,花梨坎,满庭芳嘉园,地铁：距15号线花梨坎站850米,211.0
2240.0,9.0,8806-A,3室1卫,5/5层,丰台区,角门东,西马金润家园,地铁：距10号线角门东站700米,248.88888888888889
1900.0,10.0,8820-C,4室1卫,2/9层,顺义区,石门,万科四季花城,地铁：距15号线石门站450米,190.0
2200.0,10.0,8835-B,3室1卫,8/28层,通州区,物资学院路,新建村小区,地铁：距6号线物资学院路站550米,220.0
2230.0,10.0,8634-B,4室1卫,11/26层,朝阳区,草房,保利嘉园1号院,地铁：距6号线草房站950米,223.0
2210.0,12.0,8634-C,4室1卫,11/26层,朝阳区,草房,保利嘉园1号院,地铁：距6号线草房站950米,184.16666666666666
2430.0,9.0,8755-C,3室1卫,15/21层,朝阳区,十里堡,石佛营东里,地铁：距6号线十里堡站1400米,270.0
2810.0,20.0,80927-A,2室1卫,6/13层,朝阳区,欢乐谷景区,垡头西里二区,地铁：距7号线欢乐谷景区站800米,140.5
3860.0,13.0,138687-C,3室1卫,30/30层,朝阳区,大望路,soho现代城,"地铁：距1号线,14号线东段大望路站250米",296.9230769230769
